Dataset,BaseLearner,PredictionType,Algorithm,Metric,Noise,Value
chestxray_resnet,LGBM,ScoreVector,PreOrder__Hamming__None,ranking_loss,0.1,0.1312±0.0012
chestxray_resnet,LGBM,ScoreVector,PreOrder__Subset__2,ranking_loss,0.1,0.1312±0.0012
chestxray_resnet,LGBM,ScoreVector,PreOrder__Subset__None,ranking_loss,0.1,0.1312±0.0012
chestxray_resnet,LGBM,ScoreVector,br,ranking_loss,0.1,0.1308±0.0028
chestxray_resnet,LGBM,ScoreVector,cc,ranking_loss,0.1,0.1267±0.0012
chestxray_resnet,LGBM,ScoreVector,clr,ranking_loss,0.1,0.1119±0.0025
chestxray_resnet,LGBM,ScoreVector,ecc,ranking_loss,0.1,0.1097±0.0021
chestxray_resnet,LGBM,ScoreVector,PartialOrder__Hamming__2,ranking_loss,0.2,0.1508±0.0036
chestxray_resnet,LGBM,ScoreVector,PartialOrder__Hamming__None,ranking_loss,0.2,0.1508±0.0036
chestxray_resnet,LGBM,ScoreVector,PartialOrder__Subset__2,ranking_loss,0.2,0.1508±0.0036
chestxray_resnet,LGBM,ScoreVector,PartialOrder__Subset__None,ranking_loss,0.2,0.1508±0.0036
chestxray_resnet,LGBM,ScoreVector,PreOrder__Hamming__2,ranking_loss,0.2,0.1508±0.0036
chestxray_resnet,LGBM,ScoreVector,PreOrder__Hamming__None,ranking_loss,0.2,0.1508±0.0036
chestxray_resnet,LGBM,ScoreVector,PreOrder__Subset__2,ranking_loss,0.2,0.1508±0.0036
chestxray_resnet,LGBM,ScoreVector,PreOrder__Subset__None,ranking_loss,0.2,0.1508±0.0036
chestxray_resnet,LGBM,ScoreVector,br,ranking_loss,0.2,0.1525±0.0041
chestxray_resnet,LGBM,ScoreVector,cc,ranking_loss,0.2,0.1488±0.0021
chestxray_resnet,LGBM,ScoreVector,clr,ranking_loss,0.2,0.1287±0.0027
chestxray_resnet,LGBM,ScoreVector,ecc,ranking_loss,0.2,0.1304±0.0026
chestxray_resnet,LGBM,ScoreVector,PartialOrder__Hamming__2,ranking_loss,0.3,0.1730±0.0016
chestxray_resnet,LGBM,ScoreVector,PartialOrder__Hamming__None,ranking_loss,0.3,0.1730±0.0016
chestxray_resnet,LGBM,ScoreVector,PartialOrder__Subset__2,ranking_loss,0.3,0.1730±0.0016
chestxray_resnet,LGBM,ScoreVector,PartialOrder__Subset__None,ranking_loss,0.3,0.1730±0.0016
chestxray_resnet,LGBM,ScoreVector,PreOrder__Hamming__2,ranking_loss,0.3,0.1730±0.0016
chestxray_resnet,LGBM,ScoreVector,PreOrder__Hamming__None,ranking_loss,0.3,0.1730±0.0016
chestxray_resnet,LGBM,ScoreVector,PreOrder__Subset__2,ranking_loss,0.3,0.1730±0.0016
chestxray_resnet,LGBM,ScoreVector,PreOrder__Subset__None,ranking_loss,0.3,0.1730±0.0016
chestxray_resnet,LGBM,ScoreVector,br,ranking_loss,0.3,0.1761±0.0047
chestxray_resnet,LGBM,ScoreVector,cc,ranking_loss,0.3,0.1743±0.0033
chestxray_resnet,LGBM,ScoreVector,clr,ranking_loss,0.3,0.1492±0.0027
chestxray_resnet,LGBM,ScoreVector,ecc,ranking_loss,0.3,0.1471±0.0020
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,afrd,0.0,0.9029±0.0046
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,afrd,0.0,0.8981±0.0062
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,afrd,0.0,0.9029±0.0046
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,afrd,0.0,0.8995±0.0049
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,afrd,0.0,0.8639±0.0060
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,afrd,0.0,0.8588±0.0064
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,afrd,0.0,0.8634±0.0061
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,afrd,0.0,0.8593±0.0064
chestxray_resnet,RF,BinaryVector,br,afrd,0.0,0.9475±0.0055
chestxray_resnet,RF,BinaryVector,cc,afrd,0.0,0.9493±0.0027
chestxray_resnet,RF,BinaryVector,clr,afrd,0.0,0.9914±0.0019
chestxray_resnet,RF,BinaryVector,ecc,afrd,0.0,0.9588±0.0034
chestxray_resnet,RF,BinaryVector,mlknn,afrd,0.0,0.7998±0.0070
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,afrd,0.1,0.9072±0.0072
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,afrd,0.1,0.9024±0.0073
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,afrd,0.1,0.9071±0.0071
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,afrd,0.1,0.9036±0.0070
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,afrd,0.1,0.8235±0.0103
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,afrd,0.1,0.8169±0.0100
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,afrd,0.1,0.8230±0.0102
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,afrd,0.1,0.8179±0.0100
chestxray_resnet,RF,BinaryVector,br,afrd,0.1,0.9369±0.0040
chestxray_resnet,RF,BinaryVector,cc,afrd,0.1,0.9372±0.0040
chestxray_resnet,RF,BinaryVector,clr,afrd,0.1,0.9887±0.0027
chestxray_resnet,RF,BinaryVector,ecc,afrd,0.1,0.9513±0.0042
chestxray_resnet,RF,BinaryVector,mlknn,afrd,0.1,0.7680±0.0084
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,afrd,0.2,0.9124±0.0078
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,afrd,0.2,0.9062±0.0084
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,afrd,0.2,0.9123±0.0078
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,afrd,0.2,0.9079±0.0079
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,afrd,0.2,0.7474±0.0110
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,afrd,0.2,0.7382±0.0117
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,afrd,0.2,0.7464±0.0110
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,afrd,0.2,0.7395±0.0107
chestxray_resnet,RF,BinaryVector,br,afrd,0.2,0.9175±0.0050
chestxray_resnet,RF,BinaryVector,cc,afrd,0.2,0.9179±0.0058
chestxray_resnet,RF,BinaryVector,clr,afrd,0.2,0.9893±0.0024
chestxray_resnet,RF,BinaryVector,ecc,afrd,0.2,0.9384±0.0042
chestxray_resnet,RF,BinaryVector,mlknn,afrd,0.2,0.6819±0.0257
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,afrd,0.3,0.8999±0.0061
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,afrd,0.3,0.8918±0.0057
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,afrd,0.3,0.8998±0.0060
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,afrd,0.3,0.8942±0.0060
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,afrd,0.3,0.5601±0.0168
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,afrd,0.3,0.5545±0.0167
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,afrd,0.3,0.5586±0.0164
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,afrd,0.3,0.5569±0.0166
chestxray_resnet,RF,BinaryVector,br,afrd,0.3,0.8682±0.0081
chestxray_resnet,RF,BinaryVector,cc,afrd,0.3,0.8682±0.0067
chestxray_resnet,RF,BinaryVector,clr,afrd,0.3,0.9898±0.0027
chestxray_resnet,RF,BinaryVector,ecc,afrd,0.3,0.9142±0.0079
chestxray_resnet,RF,BinaryVector,mlknn,afrd,0.3,0.5430±0.0471
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,example_precision,0.0,0.1190±0.0019
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,example_precision,0.0,0.1194±0.0018
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,example_precision,0.0,0.1190±0.0019
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,example_precision,0.0,0.1195±0.0019
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,example_precision,0.0,0.1225±0.0021
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,example_precision,0.0,0.1230±0.0020
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,example_precision,0.0,0.1225±0.0022
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,example_precision,0.0,0.1231±0.0022
chestxray_resnet,RF,BinaryVector,br,example_precision,0.0,0.4811±0.0027
chestxray_resnet,RF,BinaryVector,cc,example_precision,0.0,0.4800±0.0022
chestxray_resnet,RF,BinaryVector,clr,example_precision,0.0,0.4595±0.0035
chestxray_resnet,RF,BinaryVector,ecc,example_precision,0.0,0.4760±0.0038
chestxray_resnet,RF,BinaryVector,mlknn,example_precision,0.0,0.5142±0.0039
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,example_precision,0.1,0.1157±0.0017
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,example_precision,0.1,0.1162±0.0018
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,example_precision,0.1,0.1157±0.0017
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,example_precision,0.1,0.1162±0.0018
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,example_precision,0.1,0.1238±0.0023
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,example_precision,0.1,0.1243±0.0024
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,example_precision,0.1,0.1238±0.0023
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,example_precision,0.1,0.1243±0.0024
chestxray_resnet,RF,BinaryVector,br,example_precision,0.1,0.4815±0.0042
chestxray_resnet,RF,BinaryVector,cc,example_precision,0.1,0.4808±0.0040
chestxray_resnet,RF,BinaryVector,clr,example_precision,0.1,0.4604±0.0040
chestxray_resnet,RF,BinaryVector,ecc,example_precision,0.1,0.4778±0.0038
chestxray_resnet,RF,BinaryVector,mlknn,example_precision,0.1,0.4871±0.0071
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,example_precision,0.2,0.1126±0.0017
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,example_precision,0.2,0.1129±0.0017
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,example_precision,0.2,0.1126±0.0016
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,example_precision,0.2,0.1129±0.0017
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,example_precision,0.2,0.1259±0.0025
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,example_precision,0.2,0.1263±0.0026
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,example_precision,0.2,0.1258±0.0025
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,example_precision,0.2,0.1263±0.0024
chestxray_resnet,RF,BinaryVector,br,example_precision,0.2,0.4804±0.0038
chestxray_resnet,RF,BinaryVector,cc,example_precision,0.2,0.4790±0.0036
chestxray_resnet,RF,BinaryVector,clr,example_precision,0.2,0.4596±0.0036
chestxray_resnet,RF,BinaryVector,ecc,example_precision,0.2,0.4794±0.0040
chestxray_resnet,RF,BinaryVector,mlknn,example_precision,0.2,0.3935±0.0094
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,example_precision,0.3,0.1103±0.0016
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,example_precision,0.3,0.1107±0.0016
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,example_precision,0.3,0.1103±0.0016
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,example_precision,0.3,0.1107±0.0016
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,example_precision,0.3,0.1304±0.0023
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,example_precision,0.3,0.1307±0.0023
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,example_precision,0.3,0.1301±0.0023
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,example_precision,0.3,0.1300±0.0022
chestxray_resnet,RF,BinaryVector,br,example_precision,0.3,0.4577±0.0060
chestxray_resnet,RF,BinaryVector,cc,example_precision,0.3,0.4598±0.0069
chestxray_resnet,RF,BinaryVector,clr,example_precision,0.3,0.4586±0.0041
chestxray_resnet,RF,BinaryVector,ecc,example_precision,0.3,0.4764±0.0046
chestxray_resnet,RF,BinaryVector,mlknn,example_precision,0.3,0.2550±0.0165
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,example_recall,0.0,0.5357±0.0045
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,example_recall,0.0,0.5353±0.0046
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,example_recall,0.0,0.5357±0.0045
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,example_recall,0.0,0.5354±0.0044
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,example_recall,0.0,0.5248±0.0025
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,example_recall,0.0,0.5244±0.0026
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,example_recall,0.0,0.5245±0.0025
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,example_recall,0.0,0.5245±0.0030
chestxray_resnet,RF,BinaryVector,br,example_recall,0.0,0.4678±0.0023
chestxray_resnet,RF,BinaryVector,cc,example_recall,0.0,0.4670±0.0026
chestxray_resnet,RF,BinaryVector,clr,example_recall,0.0,0.4572±0.0035
chestxray_resnet,RF,BinaryVector,ecc,example_recall,0.0,0.4657±0.0035
chestxray_resnet,RF,BinaryVector,mlknn,example_recall,0.0,0.4854±0.0035
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,example_recall,0.1,0.5358±0.0037
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,example_recall,0.1,0.5354±0.0037
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,example_recall,0.1,0.5358±0.0037
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,example_recall,0.1,0.5354±0.0039
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,example_recall,0.1,0.5172±0.0044
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,example_recall,0.1,0.5168±0.0042
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,example_recall,0.1,0.5169±0.0045
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,example_recall,0.1,0.5163±0.0042
chestxray_resnet,RF,BinaryVector,br,example_recall,0.1,0.4667±0.0042
chestxray_resnet,RF,BinaryVector,cc,example_recall,0.1,0.4662±0.0037
chestxray_resnet,RF,BinaryVector,clr,example_recall,0.1,0.4574±0.0039
chestxray_resnet,RF,BinaryVector,ecc,example_recall,0.1,0.4660±0.0036
chestxray_resnet,RF,BinaryVector,mlknn,example_recall,0.1,0.4617±0.0053
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,example_recall,0.2,0.5353±0.0039
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,example_recall,0.2,0.5346±0.0041
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,example_recall,0.2,0.5353±0.0039
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,example_recall,0.2,0.5346±0.0039
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,example_recall,0.2,0.5018±0.0041
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,example_recall,0.2,0.5015±0.0045
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,example_recall,0.2,0.5013±0.0041
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,example_recall,0.2,0.5012±0.0042
chestxray_resnet,RF,BinaryVector,br,example_recall,0.2,0.4632±0.0040
chestxray_resnet,RF,BinaryVector,cc,example_recall,0.2,0.4620±0.0035
chestxray_resnet,RF,BinaryVector,clr,example_recall,0.2,0.4570±0.0035
chestxray_resnet,RF,BinaryVector,ecc,example_recall,0.2,0.4654±0.0034
chestxray_resnet,RF,BinaryVector,mlknn,example_recall,0.2,0.3872±0.0075
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,example_recall,0.3,0.5308±0.0044
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,example_recall,0.3,0.5297±0.0044
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,example_recall,0.3,0.5308±0.0044
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,example_recall,0.3,0.5299±0.0044
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,example_recall,0.3,0.4612±0.0056
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,example_recall,0.3,0.4636±0.0055
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,example_recall,0.3,0.4600±0.0055
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,example_recall,0.3,0.4629±0.0051
chestxray_resnet,RF,BinaryVector,br,example_recall,0.3,0.4396±0.0058
chestxray_resnet,RF,BinaryVector,cc,example_recall,0.3,0.4420±0.0058
chestxray_resnet,RF,BinaryVector,clr,example_recall,0.3,0.4563±0.0037
chestxray_resnet,RF,BinaryVector,ecc,example_recall,0.3,0.4602±0.0039
chestxray_resnet,RF,BinaryVector,mlknn,example_recall,0.3,0.2888±0.0130
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,f1,0.0,0.1838±0.0027
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,f1,0.0,0.1843±0.0026
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,f1,0.0,0.1838±0.0027
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,f1,0.0,0.1844±0.0027
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,f1,0.0,0.1839±0.0025
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,f1,0.0,0.1847±0.0024
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,f1,0.0,0.1838±0.0025
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,f1,0.0,0.1847±0.0026
chestxray_resnet,RF,BinaryVector,br,f1,0.0,0.4715±0.0025
chestxray_resnet,RF,BinaryVector,cc,f1,0.0,0.4707±0.0025
chestxray_resnet,RF,BinaryVector,clr,f1,0.0,0.4579±0.0035
chestxray_resnet,RF,BinaryVector,ecc,f1,0.0,0.4686±0.0036
chestxray_resnet,RF,BinaryVector,mlknn,f1,0.0,0.4911±0.0034
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,f1,0.1,0.1815±0.0024
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,f1,0.1,0.1819±0.0024
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,f1,0.1,0.1815±0.0024
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,f1,0.1,0.1820±0.0024
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,f1,0.1,0.1855±0.0026
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,f1,0.1,0.1864±0.0027
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,f1,0.1,0.1854±0.0027
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,f1,0.1,0.1862±0.0027
chestxray_resnet,RF,BinaryVector,br,f1,0.1,0.4707±0.0042
chestxray_resnet,RF,BinaryVector,cc,f1,0.1,0.4702±0.0038
chestxray_resnet,RF,BinaryVector,clr,f1,0.1,0.4583±0.0040
chestxray_resnet,RF,BinaryVector,ecc,f1,0.1,0.4693±0.0037
chestxray_resnet,RF,BinaryVector,mlknn,f1,0.1,0.4644±0.0060
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,f1,0.2,0.1787±0.0023
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,f1,0.2,0.1791±0.0024
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,f1,0.2,0.1787±0.0023
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,f1,0.2,0.1791±0.0023
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,f1,0.2,0.1873±0.0027
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,f1,0.2,0.1884±0.0029
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,f1,0.2,0.1870±0.0027
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,f1,0.2,0.1883±0.0028
chestxray_resnet,RF,BinaryVector,br,f1,0.2,0.4675±0.0039
chestxray_resnet,RF,BinaryVector,cc,f1,0.2,0.4662±0.0035
chestxray_resnet,RF,BinaryVector,clr,f1,0.2,0.4577±0.0036
chestxray_resnet,RF,BinaryVector,ecc,f1,0.2,0.4691±0.0036
chestxray_resnet,RF,BinaryVector,mlknn,f1,0.2,0.3785±0.0082
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,f1,0.3,0.1762±0.0024
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,f1,0.3,0.1766±0.0023
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,f1,0.3,0.1762±0.0023
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,f1,0.3,0.1766±0.0023
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,f1,0.3,0.1899±0.0027
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,f1,0.3,0.1915±0.0028
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,f1,0.3,0.1893±0.0027
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,f1,0.3,0.1908±0.0026
chestxray_resnet,RF,BinaryVector,br,f1,0.3,0.4425±0.0058
chestxray_resnet,RF,BinaryVector,cc,f1,0.3,0.4447±0.0062
chestxray_resnet,RF,BinaryVector,clr,f1,0.3,0.4569±0.0038
chestxray_resnet,RF,BinaryVector,ecc,f1,0.3,0.4638±0.0040
chestxray_resnet,RF,BinaryVector,mlknn,f1,0.3,0.2555±0.0140
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,hamming_accuracy,0.0,0.1546±0.0019
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,hamming_accuracy,0.0,0.1567±0.0020
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,hamming_accuracy,0.0,0.1546±0.0019
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,hamming_accuracy,0.0,0.1566±0.0021
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,hamming_accuracy,0.0,0.1648±0.0027
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,hamming_accuracy,0.0,0.1676±0.0030
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,hamming_accuracy,0.0,0.1647±0.0027
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,hamming_accuracy,0.0,0.1673±0.0027
chestxray_resnet,RF,BinaryVector,br,hamming_accuracy,0.0,0.8967±0.0015
chestxray_resnet,RF,BinaryVector,cc,hamming_accuracy,0.0,0.8965±0.0013
chestxray_resnet,RF,BinaryVector,clr,hamming_accuracy,0.0,0.8955±0.0014
chestxray_resnet,RF,BinaryVector,ecc,hamming_accuracy,0.0,0.8968±0.0014
chestxray_resnet,RF,BinaryVector,mlknn,hamming_accuracy,0.0,0.8934±0.0005
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,hamming_accuracy,0.1,0.1526±0.0029
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,hamming_accuracy,0.1,0.1549±0.0028
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,hamming_accuracy,0.1,0.1526±0.0029
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,hamming_accuracy,0.1,0.1548±0.0028
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,hamming_accuracy,0.1,0.1824±0.0040
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,hamming_accuracy,0.1,0.1864±0.0041
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,hamming_accuracy,0.1,0.1824±0.0040
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,hamming_accuracy,0.1,0.1859±0.0040
chestxray_resnet,RF,BinaryVector,br,hamming_accuracy,0.1,0.8958±0.0014
chestxray_resnet,RF,BinaryVector,cc,hamming_accuracy,0.1,0.8957±0.0014
chestxray_resnet,RF,BinaryVector,clr,hamming_accuracy,0.1,0.8955±0.0015
chestxray_resnet,RF,BinaryVector,ecc,hamming_accuracy,0.1,0.8964±0.0013
chestxray_resnet,RF,BinaryVector,mlknn,hamming_accuracy,0.1,0.8836±0.0011
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,hamming_accuracy,0.2,0.1494±0.0030
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,hamming_accuracy,0.2,0.1521±0.0032
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,hamming_accuracy,0.2,0.1493±0.0030
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,hamming_accuracy,0.2,0.1517±0.0030
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,hamming_accuracy,0.2,0.2145±0.0053
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,hamming_accuracy,0.2,0.2202±0.0053
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,hamming_accuracy,0.2,0.2144±0.0053
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__None,hamming_accuracy,0.2,0.2196±0.0052
chestxray_resnet,RF,BinaryVector,br,hamming_accuracy,0.2,0.8935±0.0015
chestxray_resnet,RF,BinaryVector,cc,hamming_accuracy,0.2,0.8932±0.0015
chestxray_resnet,RF,BinaryVector,clr,hamming_accuracy,0.2,0.8953±0.0015
chestxray_resnet,RF,BinaryVector,ecc,hamming_accuracy,0.2,0.8954±0.0015
chestxray_resnet,RF,BinaryVector,mlknn,hamming_accuracy,0.2,0.8497±0.0045
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__2,hamming_accuracy,0.3,0.1529±0.0025
chestxray_resnet,RF,BinaryVector,PartialOrder__Hamming__None,hamming_accuracy,0.3,0.1565±0.0026
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__2,hamming_accuracy,0.3,0.1529±0.0025
chestxray_resnet,RF,BinaryVector,PartialOrder__Subset__None,hamming_accuracy,0.3,0.1558±0.0024
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__2,hamming_accuracy,0.3,0.2964±0.0064
chestxray_resnet,RF,BinaryVector,PreOrder__Hamming__None,hamming_accuracy,0.3,0.3030±0.0061
chestxray_resnet,RF,BinaryVector,PreOrder__Subset__2,hamming_accuracy,0.3,0.2959±0.0065
